

Keylogging has begun.
Tue Nov 24 23:01:19 2015

1448478709,784877000,[right]
1448478710,408847000,[space]
1448478710,712893000,u
1448478710,760777000,n
1448478710,976813000,t
1448478711,16889000,i
1448478711,74274000,l
1448478711,248970000,[space]
1448478711,904834000,s
1448478711,984767000,a
1448478712,304798000,t
1448478712,912697000,[backspace]
1448478713,72638000,[backspace]
1448478713,240734000,[backspace]
1448478713,832658000,t
1448478713,904669000,h
1448478714,8613000,e
1448478714,104632000,[space]
1448478714,224720000,[shift]
1448478714,408667000,e
1448478714,608558000,r
1448478714,912618000,[space]
1448478715,248753000,i
1448478715,360735000,s
1448478715,440603000,[space]
1448478715,624673000,b
1448478715,672508000,a
1448478715,824556000,c
1448478715,888651000,k
1448478716,24626000,[space]
1448478716,192552000,o
1448478716,248550000,p
1448478716,392538000,e
1448478716,464542000,n
1448478716,624728000,[space]
1448478716,752715000,o
1448478716,808409000,n
1448478716,944571000,[space]
1448478717,56652000,[shift]
1448478717,200621000,s
1448478717,448616000,a
1448478717,568682000,t
1448478717,656664000,u
1448478717,816402000,r
1448478718,8552000,d
1448478718,104461000,a
1448478718,224541000,y
1448478718,424516000,[shift]
1448478721,659253000,s
1448478726,720119000,[backspace]
1448478726,952027000,m
1448478727,463989000,[backspace]
1448478727,631958000,[shift]
1448478727,720098000,m
1448478729,71828000,[shift]
1448478729,199984000,[enter]
1448478729,383870000,[enter]
1448478734,487720000,[shift]
1448478734,903570000,t
1448478735,119740000,h
1448478735,223740000,a
1448478735,295714000,n
1448478735,343592000,k
1448478735,439522000,s
1448478735,583631000,[space]
1448478736,95550000,a
1448478736,175795000,n
1448478736,303438000,d
1448478736,351709000,[space]
1448478736,751552000,e
1448478736,831591000,n
1448478737,55579000,j
1448478737,135462000,o
1448478737,327677000,y
1448478737,567581000,[space]
1448478737,783416000,y
1448478737,823679000,o
1448478737,919418000,u
1448478738,31415000,r
1448478738,111446000,[space]
1448478738,287533000,h
1448478738,335428000,o
1448478738,991394000,[backspace]
1448478739,159259000,[backspace]
1448478739,847434000,[backspace]
1448478740,15196000,[backspace]
1448478740,207309000,[backspace]
1448478740,375503000,[backspace]
1448478740,559343000,[backspace]
1448478741,559502000,t
1448478741,631272000,h
1448478741,743280000,e
1448478741,807347000,[space]
1448478742,7236000,h
1448478742,223196000,o
1448478742,391182000,l
1448478742,519008000,i
1448478742,711336000,d
1448478742,775332000,a
1448478742,943176000,y
1448478744,55206000,,
1448478744,519241000,[enter]
1448478744,710962000,[shift]
1448478744,830899000,l
1448478745,78840000,e
1448478745,142836000,o
1448478745,189380000,n
1448478746,974805000,r
1448478747,174985000,o
1448478747,286845000,b
1448478747,982822000,[enter]
1448478750,782802000,[shift]
1448478751,406867000,r
1448478751,534907000,e
1448478751,686913000,d
1448478751,814917000,[space]
1448478752,102744000,[shift]
1448478752,374837000,n
1448478752,550757000,e
1448478752,734834000,x
1448478753,942472000,[cmd]
1448478754,166624000,n
1448478756,94525000,n
1448478756,206291000,e
1448478756,382501000,x
1448478756,462530000,u
1448478756,582486000,s
1448478756,654616000,[space]
1448478756,998489000,4
1448478757,262455000,[backspace]
1448478757,302452000,5
1448478758,286139000,[enter]
1448478768,317920000,[shift]
1448478768,606030000,5
1448478773,549618000,[shift]
1448478773,909638000,n
1448478774,149605000,e
1448478774,325708000,x
1448478774,405587000,u
1448478774,589552000,s
1448478775,293543000,5
1448478776,13609000,[space]
1448478776,141539000,[shift]
1448478776,413637000,=
1448478776,973548000,[space]
1448478777,613515000,h
1448478777,677513000,e
1448478777,797549000,a
1448478777,877532000,d
1448478777,981424000,p
1448478778,125423000,h
1448478778,189415000,o
1448478778,301438000,n
1448478778,365525000,e
1448478778,517499000,s
1448480077,659508000,h
1448480077,683266000,i
1448480078,403432000,b
1448480078,459226000,i
1448480078,755436000,s
1448480078,947497000,c
1448480079,51279000,u
1448480079,163261000,s
1448480081,907280000,[enter]
1448480124,905096000,l
1448480125,320892000,[backspace]
1448480125,496908000,[backspace]
1448480125,888881000,l
1448480126,891000,e
1448480126,64831000,o
1448480126,104974000,n
1448480126,640834000,[enter]
1448480144,591923000,[backspace]
1448480145,23970000,[backspace]
1448480145,391990000,[backspace]
1448480145,719655000,[backspace]
1448480146,23681000,[backspace]
1448480146,399646000,[backspace]
1448480147,15965000,[down]
1448480147,255556000,[backspace]
1448480148,135710000,[backspace]
1448480148,559793000,[backspace]
1448480148,864331000,[backspace]
1448480149,175486000,[backspace]
1448480149,447720000,[backspace]
1448480149,919397000,[backspace]
1448480163,318989000,[cmd]
1448480163,415215000,l
1448480163,726973000,g
1448480163,798713000,o
1448480163,950813000,l
1448480164,694914000,[cmd]
1448480164,782552000,[enter]
1448480379,804161000,[right]
1448480384,700106000,[cmd]
1448480384,756019000,[space]
1448480385,908144000,[cmd]
1448480386,43989000,n
1448480399,483635000,d
1448480402,875599000,l
1448480403,43432000,e
1448480403,67608000,l
1448480403,259688000,e
1448480406,251375000,[cmd]
1448480406,499551000,c
1448480415,51090000,[cmd]
1448480415,243197000,v
1448480417,3127000,[enter]
1448480417,427122000,[right]
1448480417,795288000,[shift]
1448480418,67087000,-
1448480418,595143000,n
1448480418,699185000,e
1448480418,875258000,w
1448480419,50942000,[shift]
1448480419,187172000,-
1448480419,387244000,s
1448480419,579087000,c
1448480419,747168000,r
1448480419,811070000,i
1448480419,867230000,p
1448480420,651011000,[right]
1448480420,859131000,[right]
1448480421,251172000,[left]
1448480421,483064000,[left]
1448480421,811153000,t
1448480421,907147000,[right]
1448480422,75163000,[right]
1448480422,235027000,[right]
1448480422,402986000,[right]
1448480422,771146000,[backspace]
1448480422,922979000,[backspace]
1448480423,67095000,[backspace]
1448480423,546799000,c
1448480423,618798000,s
1448480423,746756000,v
1448480431,346627000,[cmd]
1448480459,906311000,[enter]
1448480460,513793000,k
1448480460,674073000,e
1448480460,810030000,y
1448480461,746051000,s
1448480462,209914000,t
1448480464,65864000,r
1448480464,329870000,o
1448480464,505944000,k
1448480464,625828000,e
1448480464,801863000,s
1448480466,601809000,[shift]
1448480466,977832000,-
1448480467,241809000,n
1448480467,329824000,e
1448480467,377700000,w
1448480467,569805000,[shift]
1448480467,665672000,-
1448480467,945726000,s
1448480468,145922000,c
1448480468,337894000,r
1448480468,417796000,i
1448480468,465831000,p
1448480468,561888000,t
1448480468,833735000,.
1448480469,985600000,c
1448480470,89448000,s
1448480470,249705000,v
1448480472,897843000,[cmd]
1448480473,33624000,s
1448480484,657374000,[cmd]
1448480484,785288000,[space]
1448480485,33183000,t
1448480485,105157000,e
1448480485,449032000,[enter]
1448480487,801374000,[cmd]
1448480487,945394000,[space]
1448480488,193180000,t
1448480488,305145000,e
1448480488,593410000,[enter]
1448480489,41255000,[cmd]
1448480489,161781000,[space]
1448480489,457219000,t
1448480489,552995000,e
1448480489,985238000,[backspace]
1448480490,409147000,[enter]
1448480492,801117000,c
1448480492,848967000,d
1448480492,937224000,[space]
1448480497,57130000,[enter]
1448480503,912567000,[cmd]
1448480504,224842000,c
1448480505,16946000,[cmd]
1448480505,168832000,v
1448480505,760757000,[backspace]
1448480506,261730000,[backspace]
1448480506,346224000,[backspace]
1448480506,430582000,[backspace]
1448480506,514692000,[backspace]
1448480506,599079000,[backspace]
1448480506,683620000,[backspace]
1448480507,792552000,k
1448480507,888663000,e
1448480508,24824000,s
1448480508,704847000,[shift]
1448480508,864862000,-
1448480509,280696000,[tab]
1448480510,168632000,[tab]
1448480510,824792000,n
1448480511,272837000,[tab]
1448480512,160586000,[backspace]
1448480512,661828000,[backspace]
1448480516,216470000,[backspace]
1448480517,200485000,[shift]
1448480517,392562000,-
1448480518,16617000,[tab]
1448480518,904508000,[tab]
1448480519,48447000,[backspace]
1448480519,548540000,[backspace]
1448480519,633117000,[backspace]
1448480519,716797000,[backspace]
1448480519,801205000,[backspace]
1448480519,885724000,[backspace]
1448480519,970133000,[backspace]
1448480520,54549000,[backspace]
1448480520,139019000,[backspace]
1448480520,223571000,[backspace]
1448480520,308033000,[backspace]
1448480520,392552000,[backspace]
1448480520,476898000,[backspace]
1448480520,560234000,[backspace]
1448480520,644689000,[backspace]
1448480520,729054000,[backspace]
1448480520,813627000,[backspace]
1448480520,896911000,[backspace]
1448480520,980347000,[backspace]
1448480521,64311000,[backspace]
1448480521,148829000,[backspace]
1448480521,233199000,[backspace]
1448480521,316761000,[backspace]
1448480521,401224000,[backspace]
1448480521,485693000,[backspace]
1448480521,569404000,[backspace]
1448480521,654105000,[backspace]
1448480521,738283000,[backspace]
1448480521,822975000,[backspace]
1448480521,906764000,[backspace]
1448480521,991189000,[backspace]
1448480522,74655000,[backspace]
1448480522,159068000,[backspace]
1448480522,243618000,[backspace]
1448480522,328007000,[backspace]
1448480522,412554000,[backspace]
1448480522,496751000,[backspace]
1448480522,580533000,[backspace]
1448480522,665164000,[backspace]
1448480522,749541000,[backspace]
1448480522,833948000,[backspace]
1448480522,918500000,[backspace]
1448480523,168327000,l
1448480523,288317000,s
1448480523,392490000,[enter]
1448480525,984277000,p
1448480526,216221000,y
1448480526,376348000,t
1448480526,464372000,h
1448480526,600294000,o
1448480526,664354000,n
1448480526,968288000,[space]
1448480527,200220000,k
1448480527,904239000,e
1448480528,56300000,y
1448480528,184279000,[tab]
1448480529,184259000,.
1448480529,304128000,[tab]
1448480530,208080000,p
1448480530,352113000,[tab]
1448480531,280190000,y
1448480531,392216000,[tab]
1448480532,816187000,[left]
1448480533,8055000,[left]
1448480533,192227000,[left]
1448480534,904063000,[shift]
1448480535,32121000,-
1448480535,272107000,a
1448480535,360140000,n
1448480535,464101000,a
1448480535,559982000,l
1448480536,368021000,y
1448480536,496072000,s
1448480536,607955000,i
1448480536,728112000,s
1448480537,639959000,[right]
1448480537,800078000,[right]
1448480537,959876000,[right]
1448480538,256008000,[space]
1448480538,927868000,l
1448480539,63897000,e
1448480539,207850000,u
1448480539,632069000,[backspace]
1448480539,848081000,[backspace]
1448480540,24018000,[backspace]
1448480540,679813000,k
1448480540,831944000,e
1448480541,119849000,y
1448480541,263923000,[tab]
1448480543,479784000,[shift]
1448480543,703849000,-
1448480543,959743000,n
1448480544,119807000,e
1448480544,407803000,[tab]
1448480546,439755000,[enter]
1448480584,638678000,[cmd]
1448480584,694806000,[shift]
1448480585,22649000,4
1448480585,182839000,[cmd]
1448480585,398680000,[space]
1448480586,390961000,a
1448480689,756293000,[enter]
1448480689,924175000,[enter]
1448480691,563622000,s
1448480691,675744000,[cmd]
1448480698,891757000,[cmd]
1448480699,51811000,n
1448480732,730802000,[cmd]
1448480733,82661000,f
1448480733,442923000,u
1448480733,530905000,n
1448480733,754851000,k
1448480733,882789000,n
1448480734,866717000,o
1448480751,866200000,[cmd]
1448480751,946359000,c
1448480761,601834000,[cmd]
1448480761,898589000,n
1448480763,105956000,[cmd]
1448480763,193681000,v
1448480767,761853000,,
1448480768,641893000,[backspace]
1448480769,305506000,[backspace]
1448480771,193646000,,
1448480774,553568000,,
1448480776,809472000,[backspace]
1448480779,777324000,,
1448480783,33358000,,
1448480785,657080000,,
1448480792,201191000,,
1448480795,785119000,[backspace]
1448480795,921166000,[backspace]
1448480796,81136000,,
1448480799,129101000,,
1448480802,840844000,,
1448480806,528528000,,
1448480810,736547000,,
1448480815,192328000,,
1448480818,648247000,,
1448480821,512360000,,
1448480824,184030000,,
1448480825,224128000,[left]
1448480825,528283000,[backspace]
1448480829,40049000,,
1448480830,248215000,[left]
1448480830,735847000,[backspace]
1448480845,79913000,,
1448480851,815659000,,
1448480854,943234000,,
1448480860,135575000,,
1448480864,143322000,[backspace]
1448480864,327211000,[backspace]
1448480865,103228000,,
1448480868,959085000,,
1448480871,415011000,,
1448480873,798691000,,
1448480876,422905000,,
1448480879,822747000,,
1448480885,566739000,,
1448480888,286594000,,
1448480890,582564000,[backspace]
1448480890,718329000,[backspace]
1448480890,886430000,,
1448480894,230417000,,
1448480896,774536000,,
1448480899,310204000,,
1448480902,157998000,[backspace]
1448480902,358080000,[backspace]
1448480903,70170000,,
1448480905,886629000,,
1448480908,830015000,[backspace]
1448480909,229862000,[backspace]
1448480909,813754000,,
1448480915,789699000,,
1448480919,133525000,[backspace]
1448480919,381756000,[backspace]
1448480919,949463000,,
1448480923,5420000,,
1448480925,613519000,,
1448480927,461624000,,
1448480930,325765000,,
1448480932,565517000,,
1448480935,293210000,,
1448480939,309132000,,
1448480942,156925000,,
1448480944,581054000,[backspace]
1448480944,685172000,[backspace]
1448480944,892821000,,
1448480948,5025000,,
1448480950,252897000,,
1448480952,932846000,,
1448480955,60776000,,
1448480957,164759000,,
1448480959,444424000,,
1448480963,708490000,,
1448480965,500157000,[backspace]
1448480968,164260000,,
1448480970,428219000,,
1448480973,236312000,,
1448480976,20182000,,
1448480979,732127000,,
1448480983,43989000,,
1448480985,923987000,,
1448480990,811627000,e
1448480990,843650000,i
1448480990,899927000,n
1448480991,115786000,f
1448480991,195704000,a
1448480991,387694000,c
1448480991,443873000,g
1448480991,587812000,[space]
1448480991,651853000,s
1448480991,843576000,e
1448480991,947791000,h
1448480992,19789000,r
1448480992,123842000,[space]
1448480992,299789000,g
1448480992,371873000,e
1448480992,427666000,i
1448480992,491682000,l
1448480992,547686000,e
1448480992,675815000,[space]
1448480992,819802000,c
1448480992,899883000,o
1448480993,99753000,f
1448480993,219763000,f
1448480993,283732000,e
1448480993,475799000,e
1448480993,675805000,[space]
1448480993,803815000,s
1448480993,883645000,h
1448480993,955794000,o
1448480994,131747000,p
1448480994,283759000,s
1448480994,379729000,[space]
1448480994,643726000,b
1448480994,755735000,e
1448480994,835746000,i
1448480994,979796000,[space]
1448480995,147585000,m
1448480995,195557000,i
1448480995,219438000,r
1448480995,403661000,[enter]
1448481001,579533000,[backspace]
1448481002,835497000,,
1448481005,99484000,,
1448481007,563396000,,
1448481010,67075000,,
1448481013,667297000,,
1448481015,547147000,[backspace]
1448481036,954911000,[backspace]
1448481041,738293000,[cmd]
1448481041,890357000,c
1448481047,962212000,[cmd]
1448481048,42038000,v
1448481052,378008000,[cmd]
1448481052,434257000,c
1448481054,250105000,[cmd]
1448481054,322422000,v
1448481056,842110000,[cmd]
1448481057,1939000,/
1448481066,921509000,]
1448481067,681775000,[cmd]
1448481067,897525000,s
1448481073,665477000,[cmd]
1448481073,849663000,k
1448481074,617420000,[up]
1448481075,193276000,[enter]
1448481090,449178000,j
1448481090,665110000,[enter]
1448481121,720261000,[space]
1448481135,359865000,[cmd]
1448481135,375920000,[shift]
1448481135,535735000,4
1448481135,607925000,[cmd]
1448481135,655929000,[space]
1448481136,468140000,a
1448481467,734288000,s
1448481467,854224000,[cmd]
1448481517,964762000,[space]
1448481561,395666000,[space]
1448486467,260537000,c
1448486467,428464000,d
1448486467,588501000,[space]
1448486483,659931000,[enter]
1448486487,84022000,c
1448486487,284024000,r
1448486487,363928000,o
1448486487,475810000,d
1448486487,564045000,o
1448486487,748041000,v
1448486487,828084000,a
1448486487,939800000,[space]
1448486488,76038000,r
1448486488,148054000,u
1448486488,204091000,n
1448486488,372047000,[space]
1448486488,436038000,a
1448486488,596093000,d
1448486488,732039000,n
1448486489,875990000,[backspace]
1448486490,52027000,[backspace]
1448486490,347990000,n
1448486490,507971000,d
1448486490,931928000,o
1448486490,979828000,i
1448486491,819989000,[backspace]
1448486491,979905000,[backspace]
1448486492,579948000,r
1448486492,747866000,o
1448486492,811628000,i
1448486492,955845000,d
1448486493,339889000,[enter]
1448486494,955703000,c
1448486495,83861000,o
1448486495,275814000,r
1448486495,459915000,d
1448486495,571817000,o
1448486495,891801000,a
1448486495,995861000,[space]
1448486497,259787000,[backspace]
1448486497,259823000,=
1448486497,395802000,[backspace]
1448486497,779771000,[backspace]
1448486498,227796000,v
1448486498,323745000,a
1448486498,451815000,[space]
1448486498,627755000,r
1448486498,723746000,u
1448486498,891743000,n
1448486499,59696000,[space]
1448486499,171558000,a
1448486499,291737000,n
1448486499,403667000,d
1448486499,595687000,r
1448486499,699789000,o
1448486499,787681000,i
1448486499,923590000,d
1448486501,395644000,[enter]
1448486522,986812000,[ctrl]
1448486523,75077000,c
1448486524,35001000,[up]
1448486524,459055000,[enter]
1448486848,809986000,[cmd]
1448486849,10043000,1
1448486881,697026000,r
1448486882,408747000,[backspace]
1448486883,304757000,u
1448486883,624990000,[backspace]
1448486883,992777000,[
1448486884,448743000,u
1448486884,624757000,[space]
1448486884,864866000,r
1448486885,424738000,e
1448486885,672754000,c
1448486886,120935000,o
1448486886,216840000,m
1448486886,392812000,m
1448486886,496871000,e
1448486886,600626000,n
1448486886,696867000,d
1448486887,368698000,]
1448486887,600669000,[space]
1448486888,424819000,h
1448486888,552585000,e
1448486888,616803000,a
1448486888,768531000,d
1448486888,808531000,p
1448486888,960695000,h
1448486889,9754000,o
1448486889,129119000,n
1448486889,192733000,e
1448486889,336658000,[shift]
1448486889,432613000,/
1448486890,168617000,[left]
1448486890,952641000,s
1448486891,128717000,`
1448486891,408666000,[tab]
1448486893,224622000,[backspace]
1448486893,448519000,[tab]
1448486894,32527000,[shift]
1448486894,240529000,h
1448486894,368370000,e
1448486894,448452000,y
1448486894,608482000,[space]
1448486894,688546000,f
1448486894,832581000,r
1448486894,872776000,i
1448486895,8669000,e
1448486895,96631000,n
1448486895,168420000,d
1448486895,312576000,s
1448486895,400580000,,
1448486895,464473000,[space]
1448486895,704585000,[enter]
1448486896,72365000,m
1448486896,240853000,y
1448486896,408556000,[space]
1448486896,560269000,h
1448486896,586405000,e
1448486896,672431000,a
1448486896,792575000,d
1448486896,832319000,p
1448486897,384000,h
1448486897,48492000,o
1448486897,176516000,n
1448486897,264512000,e
1448486897,344531000,[space]
1448486898,224425000,b
1448486898,304400000,r
1448486898,400531000,i
1448486898,400565000,o
1448486898,552357000,k
1448486898,664487000,e
1448486899,248231000,[backspace]
1448486899,416437000,[backspace]
1448486899,570159000,[backspace]
1448486899,720364000,[backspace]
1448486900,232455000,o
1448486900,400368000,k
1448486900,488211000,e
1448486900,664223000,.
1448486900,776487000,[space]
1448486901,80273000,[shift]
1448486901,648405000,n
1448486901,808406000,e
1448486901,968223000,e
1448486902,144390000,d
1448486902,224501000,[space]
1448486902,368282000,t
1448486902,656249000,[backspace]
1448486902,832425000,n
1448486902,888271000,e
1448486902,936340000,w
1448486903,64359000,[space]
1448486903,264424000,o
1448486903,328305000,n
1448486903,424244000,e
1448486903,576420000,s
1448486903,672416000,[space]
1448486903,816301000,a
1448486904,176039000,s
1448486904,272272000,a
1448486904,400416000,p
1448486904,768658000,.
1448486904,904195000,[space]
1448486905,345514000,[shift]
1448486905,456973000,[enter]
1448486906,72148000,[enter]
1448486906,808130000,b
1448486906,856513000,u
1448486906,920797000,d
1448486907,80232000,e
1448486907,504294000,[backspace]
1448486907,704130000,g
1448486907,816113000,e
1448486907,904215000,t
1448486908,112293000,[space]
1448486908,256233000,i
1448486908,336254000,s
1448486908,416309000,[space]
1448486908,608039000,a
1448486908,768180000,r
1448486908,864163000,o
1448486908,888147000,u
1448486909,66989000,n
1448486909,152100000,d
1448486909,232057000,[space]
1448486909,344334000,[shift]
1448486909,840079000,4
1448486910,80062000,1
1448486910,232088000,0
1448486910,384253000,0
1448486910,528076000,0
1448486911,88219000,[backspace]
1448486912,40033000,.
1448486912,104134000,[space]
1448486912,264171000,[shift]
1448486912,359813000,[enter]
1448486912,759972000,[enter]
1448486913,736161000,[shift]
1448486918,903866000,[shift]
1448486920,671737000,[shift]
1448486920,775634000,[enter]
1448486922,176128000,[shift]
1448486922,855822000,[shift]
1448486923,335616000,c
1448486923,559577000,a
1448486923,639878000,n
1448486923,783798000,[space]
1448486923,983757000,y
1448486924,39600000,o
1448486924,119701000,u
1448486924,311797000,[space]
1448486924,383839000,r
1448486924,519801000,e
1448486924,663732000,c
1448486924,711743000,o
1448486924,775743000,m
1448486924,887743000,m
1448486925,39701000,e
1448486925,103722000,n
1448486925,231785000,d
1448486925,295715000,[space]
1448486925,455728000,m
1448486925,527783000,e
1448486925,623635000,[space]
1448486926,463628000,a
1448486926,607638000,n
1448486926,775570000,y
1448486926,968622000,[space]
1448486928,255739000,p
1448486928,335735000,a
1448486928,495746000,r
1448486928,655503000,t
1448486928,751633000,i
1448486928,855683000,c
1448486928,911578000,u
1448486928,975482000,l
1448486929,63617000,a
1448486929,183267000,r
1448486929,279678000,[space]
1448486929,423624000,h
1448486929,447549000,e
1448486929,543623000,a
1448486929,655661000,d
1448486929,695619000,p
1448486929,855410000,h
1448486929,919506000,o
1448486930,23485000,n
1448486930,79584000,e
1448486930,287734000,s
1448486930,463685000,[shift]
1448486930,543617000,/
1448486930,975249000,[enter]
1448486931,183623000,[enter]
1448486931,399619000,[shift]
1448486931,639676000,t
1448486931,791421000,h
1448486932,7547000,n
1448486932,55519000,k
1448486932,119552000,s
1448486932,575567000,[backspace]
1448486932,727524000,[backspace]
1448486932,879514000,[backspace]
1448486933,39521000,a
1448486933,151493000,n
1448486933,191663000,k
1448486933,343566000,s
1448486933,487415000,[shift]
1448486933,591406000,1
1448486945,143257000,[shift]
1448486945,319159000,[enter]
1448486946,167186000,[left]
1448486946,479075000,[left]
1448486948,55173000,[space]
1448486948,151018000,a
1448486948,239099000,n
1448486948,311024000,d
1448486948,398910000,[space]
1448486948,590996000,h
1448486948,671124000,a
1448486948,727072000,p
1448486949,55124000,y
1448486949,463126000,[backspace]
1448486949,942751000,p
1448486950,351068000,y
1448486951,846867000,[space]
1448486952,887215000,d
1448486952,927137000,a
1448486953,47051000,y
1448486953,142957000,s
1448486953,775011000,[up]
